FL_DATE,DEP_HOUR,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,TAIL_NUM,ORIGIN,DEST,SCHED_DEP_DATE,SCHED_DEP_TIME,ACTUAL_DEP_DATE,ACTUAL_DEP_TIME,TAXI_OUT,DEP_DELAY,AIR_TIME,CANCELLED,YEAR_OF_MANUFACTURE,MANUFACTURER,ICAO_TYPE,ACTIVE_WEATHER
44596,20,B6,1295,N568JB,JFK,AUS,2022-02-04,20:38:00,2022-02-04,20:40:00,96,-2,226,0,2003,Airbus,A320,2
44596,13,B6,285,N306JB,JFK,RDU,2022-02-04,13:25:00,2022-02-04,12:20:00,11,65,77,0,2009,Embraer,E190,1
44596,0,B6,295,N789JB,JFK,AUS,2022-02-04,0:00:00,2022-02-04,13:44:00,0,0,0,2,2011,Airbus,A320,1
44596,23,B6,385,N281JB,JFK,RDU,2022-02-04,23:40:00,2022-02-04,20:40:00,35,180,86,0,2007,Embraer,E190,2
44596,5,B6,585,N505JB,JFK,RDU,2022-02-04,5:52:00,2022-02-04,6:00:00,20,-8,77,0,2000,Airbus,A320,1
44596,0,B6,97,N948JB,JFK,DEN,2022-02-04,0:00:00,2022-02-04,20:00:00,0,0,0,2,2015,Airbus,A321,1
44596,20,DL,1077,N847DN,JFK,DEN,2022-02-04,20:04:00,2022-02-04,19:59:00,69,5,225,0,2015,Boeing,B739,2
44596,8,DL,1170,N705TW,JFK,DEN,2022-02-04,8:03:00,2022-02-04,8:05:00,47,-2,237,0,1997,Boeing,B752,1
44596,13,DL,1175,N318NB,JFK,AUS,2022-02-04,13:52:00,2022-02-04,13:05:00,14,47,253,0,2000,Airbus,A319,1
44596,16,9E,4829,N314PQ,JFK,RDU,2022-02-04,16:50:00,2022-02-04,16:55:00,38,-5,84,0,2014,Bombardier,CRJ9,1
44596,8,9E,4873,N538CA,JFK,RDU,2022-02-04,8:11:00,2022-02-04,8:15:00,74,-4,77,0,2008,Bombardier,CRJ9,1
44596,11,9E,5113,N272PQ,JFK,RDU,2022-02-04,11:41:00,2022-02-04,11:42:00,20,-1,80,0,2013,Bombardier,CRJ9,0
44596,0,9E,5247,N310PQ,JFK,RDU,2022-02-04,0:00:00,2022-02-04,19:20:00,0,0,0,2,2014,Bombardier,CRJ9,1
44596,13,YX,5619,N222JQ,JFK,RDU,2022-02-04,13:33:00,2022-02-04,13:35:00,27,-2,85,0,2007,Embraer,E75L,1
44596,18,DL,655,N360NB,JFK,AUS,2022-02-04,18:58:00,2022-02-04,18:39:00,45,19,249,0,2003,Airbus,A319,1
44596,8,DL,659,N360NB,JFK,AUS,2022-02-04,8:28:00,2022-02-04,8:30:00,50,-2,245,0,2003,Airbus,A319,1
44597,20,AA,2772,N944NN,JFK,AUS,2022-02-05,20:12:00,2022-02-05,17:29:00,18,163,201,0,2014,Boeing,B738,0
44597,8,AA,2813,N337PJ,JFK,AUS,2022-02-05,8:23:00,2022-02-05,8:25:00,27,-2,215,0,2017,Boeing,B738,0
44597,14,YX,4503,N134HQ,JFK,RDU,2022-02-05,14:26:00,2022-02-05,14:30:00,31,-4,75,0,2008,Embraer,E75L,0
44597,16,YX,4540,N136HQ,JFK,RDU,2022-02-05,16:46:00,2022-02-05,16:45:00,30,1,76,0,2008,Embraer,E75L,0
44597,12,YX,4628,N120HQ,JFK,RDU,2022-02-05,12:52:00,2022-02-05,13:00:00,23,-8,79,0,2007,Embraer,E75L,0
44597,7,YX,4926,N122HQ,JFK,RDU,2022-02-05,7:34:00,2022-02-05,7:40:00,18,-6,92,0,2007,Embraer,E75L,0
44597,18,B6,1185,N339JB,JFK,RDU,2022-02-05,18:10:00,2022-02-05,17:29:00,25,41,72,0,2011,Embraer,E190,0
44597,17,B6,285,N355JB,JFK,RDU,2022-02-05,17:00:00,2022-02-05,12:20:00,31,280,71,0,2013,Embraer,E190,0
44597,14,B6,295,N641JB,JFK,AUS,2022-02-05,14:06:00,2022-02-05,13:44:00,27,22,201,0,2006,Airbus,A320,0
44597,21,B6,385,N184JB,JFK,RDU,2022-02-05,21:51:00,2022-02-05,20:40:00,25,71,73,0,2005,Embraer,E190,0
44597,0,B6,585,N552JB,JFK,RDU,2022-02-05,0:00:00,2022-02-05,6:00:00,0,0,0,2,2002,Airbus,A320,2
44597,12,B6,795,N636JB,JFK,AUS,2022-02-05,12:20:00,2022-02-05,6:59:00,14,321,208,0,2006,Airbus,A320,0
44597,21,B6,97,N949JT,JFK,DEN,2022-02-05,21:40:00,2022-02-05,20:00:00,13,100,236,0,2015,Airbus,A321,0
44597,19,DL,1077,N848DN,JFK,DEN,2022-02-05,19:57:00,2022-02-05,19:59:00,12,-2,232,0,2015,Boeing,B739,0
44597,8,DL,1170,N721TW,JFK,DEN,2022-02-05,8:41:00,2022-02-05,7:59:00,40,42,240,0,1999,Boeing,B752,0
44597,16,9E,4829,N301PQ,JFK,RDU,2022-02-05,16:54:00,2022-02-05,16:55:00,39,-1,75,0,2013,Bombardier,CRJ9,0
44597,8,9E,4873,N901XJ,JFK,RDU,2022-02-05,8:12:00,2022-02-05,8:15:00,63,-3,78,0,2007,Bombardier,CRJ9,0
44597,10,9E,5113,N293PQ,JFK,RDU,2022-02-05,10:56:00,2022-02-05,11:00:00,23,-4,78,0,2013,Bombardier,CRJ9,0
44597,19,9E,5247,N292PQ,JFK,RDU,2022-02-05,19:26:00,2022-02-05,19:30:00,19,-4,75,0,2013,Bombardier,CRJ9,0
44597,13,9E,5447,N305PQ,JFK,RDU,2022-02-05,13:39:00,2022-02-05,13:35:00,12,4,75,0,2014,Bombardier,CRJ9,0
44597,19,DL,655,N318NB,JFK,AUS,2022-02-05,19:01:00,2022-02-05,18:39:00,14,22,203,0,2000,Airbus,A319,0
44597,8,DL,659,N318NB,JFK,AUS,2022-02-05,8:51:00,2022-02-05,8:30:00,60,21,200,0,2000,Airbus,A319,0
44598,18,AA,2772,N867NN,JFK,AUS,2022-02-06,18:19:00,2022-02-06,17:29:00,26,50,222,0,2011,Boeing,B738,0
44598,0,AA,2813,N346PR,JFK,AUS,2022-02-06,0:00:00,2022-02-06,8:25:00,0,0,0,1,2017,Boeing,B738,0
44598,14,YX,4503,N453YX,JFK,RDU,2022-02-06,14:23:00,2022-02-06,14:30:00,16,-7,78,0,2021,Embraer,E75L,0
44598,21,YX,4533,N127HQ,JFK,RDU,2022-02-06,21:36:00,2022-02-06,21:40:00,23,-4,77,0,2008,Embraer,E75L,0
44598,16,YX,4540,N135HQ,JFK,RDU,2022-02-06,16:53:00,2022-02-06,16:45:00,22,8,80,0,2008,Embraer,E75L,0
44598,12,YX,4628,N409YX,JFK,RDU,2022-02-06,12:50:00,2022-02-06,13:00:00,18,-10,72,0,2013,Embraer,E75L,0
44598,7,YX,4926,N136HQ,JFK,RDU,2022-02-06,7:34:00,2022-02-06,7:40:00,26,-6,72,0,2008,Embraer,E75L,0
44598,20,B6,1185,N375JB,JFK,RDU,2022-02-06,20:12:00,2022-02-06,17:29:00,27,163,75,0,2013,Embraer,E190,0
44598,21,B6,1295,N535JB,JFK,AUS,2022-02-06,21:19:00,2022-02-06,20:40:00,22,39,226,0,2002,Airbus,A320,0
44598,13,B6,285,N267JB,JFK,RDU,2022-02-06,13:51:00,2022-02-06,12:20:00,17,91,75,0,2007,Embraer,E190,0
44598,14,B6,295,N2002J,JFK,AUS,2022-02-06,14:47:00,2022-02-06,13:44:00,25,63,219,0,2019,Airbus,A21N,0
44598,22,B6,385,N178JB,JFK,RDU,2022-02-06,22:39:00,2022-02-06,20:40:00,17,119,76,0,2005,Embraer,E190,0
44598,7,B6,585,N627JB,JFK,RDU,2022-02-06,7:45:00,2022-02-06,5:59:00,18,106,75,0,2005,Airbus,A320,0
44598,19,B6,97,N998JE,JFK,DEN,2022-02-06,19:59:00,2022-02-06,20:00:00,21,-1,230,0,2018,Airbus,A321,0
44598,20,DL,1077,N862DN,JFK,DEN,2022-02-06,20:07:00,2022-02-06,19:59:00,21,8,226,0,2016,Boeing,B739,0
44598,7,DL,1170,N702TW,JFK,DEN,2022-02-06,7:53:00,2022-02-06,7:59:00,13,-6,223,0,1996,Boeing,B752,0
44598,13,DL,1175,N318NB,JFK,AUS,2022-02-06,13:05:00,2022-02-06,13:05:00,13,0,216,0,2000,Airbus,A319,0
44598,16,9E,4829,N901XJ,JFK,RDU,2022-02-06,16:52:00,2022-02-06,16:55:00,28,-3,76,0,2007,Bombardier,CRJ9,0
44598,8,9E,4873,N314PQ,JFK,RDU,2022-02-06,8:15:00,2022-02-06,8:15:00,33,0,73,0,2014,Bombardier,CRJ9,0
44598,11,9E,5113,N901XJ,JFK,RDU,2022-02-06,11:37:00,2022-02-06,11:42:00,17,-5,75,0,2007,Bombardier,CRJ9,0
44598,19,9E,5247,N146PQ,JFK,RDU,2022-02-06,19:20:00,2022-02-06,19:20:00,17,0,75,0,2007,Bombardier,CRJ9,0
44598,13,YX,5619,N230JQ,JFK,RDU,2022-02-06,13:28:00,2022-02-06,13:35:00,19,-7,80,0,2008,Embraer,E75L,0
44598,18,DL,655,N327NB,JFK,AUS,2022-02-06,18:48:00,2022-02-06,18:39:00,19,9,227,0,2001,Airbus,A319,0
44598,8,DL,659,N327NB,JFK,AUS,2022-02-06,8:31:00,2022-02-06,8:30:00,21,1,213,0,2001,Airbus,A319,0
44599,17,AA,2772,N851NN,JFK,AUS,2022-02-07,17:58:00,2022-02-07,17:29:00,16,29,220,0,2010,Boeing,B738,1
44599,8,AA,2813,N306NY,JFK,AUS,2022-02-07,8:14:00,2022-02-07,8:25:00,28,-11,227,0,2016,Boeing,B738,1
44599,14,YX,4503,N126HQ,JFK,RDU,2022-02-07,14:21:00,2022-02-07,14:30:00,25,-9,96,0,2008,Embraer,E75L,1
44599,21,YX,4533,N114HQ,JFK,RDU,2022-02-07,21:40:00,2022-02-07,21:40:00,22,0,93,0,2007,Embraer,E75L,1
44599,17,YX,4540,N120HQ,JFK,RDU,2022-02-07,17:05:00,2022-02-07,16:45:00,20,20,88,0,2007,Embraer,E75L,1
44599,12,YX,4628,N127HQ,JFK,RDU,2022-02-07,12:48:00,2022-02-07,13:00:00,23,-12,89,0,2008,Embraer,E75L,1
44599,7,YX,4926,N449YX,JFK,RDU,2022-02-07,7:30:00,2022-02-07,7:40:00,24,-10,83,0,2021,Embraer,E75L,0
44599,17,B6,1185,N337JB,JFK,RDU,2022-02-07,17:29:00,2022-02-07,17:29:00,17,0,82,0,2011,Embraer,E190,1
44599,12,B6,285,N337JB,JFK,RDU,2022-02-07,12:26:00,2022-02-07,12:20:00,15,6,87,0,2011,Embraer,E190,1
44599,15,B6,295,N624JB,JFK,AUS,2022-02-07,15:16:00,2022-02-07,13:44:00,25,92,223,0,2005,Airbus,A320,1
44599,21,B6,385,N354JB,JFK,RDU,2022-02-07,21:49:00,2022-02-07,20:40:00,19,69,84,0,2013,Embraer,E190,1
44599,5,B6,585,N625JB,JFK,RDU,2022-02-07,5:48:00,2022-02-07,6:00:00,16,-12,81,0,2005,Airbus,A320,0
44599,0,B6,795,N505JB,JFK,AUS,2022-02-07,0:00:00,2022-02-07,6:59:00,0,0,0,1,2000,Airbus,A320,0
44599,20,B6,97,N972JT,JFK,DEN,2022-02-07,20:03:00,2022-02-07,20:00:00,30,3,226,0,2016,Airbus,A321,1
44599,19,DL,1077,N892DN,JFK,DEN,2022-02-07,19:55:00,2022-02-07,19:59:00,36,-4,222,0,2018,Boeing,B739,1
44599,8,DL,1170,N717TW,JFK,DEN,2022-02-07,8:01:00,2022-02-07,8:05:00,27,-4,221,0,1999,Boeing,B752,1
44599,14,DL,1175,N368NB,JFK,AUS,2022-02-07,14:25:00,2022-02-07,13:05:00,19,80,222,0,2003,Airbus,A319,1
44599,16,9E,4829,N186PQ,JFK,RDU,2022-02-07,16:45:00,2022-02-07,16:55:00,16,-10,89,0,2008,Bombardier,CRJ9,1
44599,8,9E,4873,N200PQ,JFK,RDU,2022-02-07,8:10:00,2022-02-07,8:15:00,20,-5,82,0,2008,Bombardier,CRJ9,1
44599,11,9E,5113,N186PQ,JFK,RDU,2022-02-07,11:29:00,2022-02-07,11:42:00,17,-13,79,0,2008,Bombardier,CRJ9,0
44599,19,9E,5247,N924XJ,JFK,RDU,2022-02-07,19:15:00,2022-02-07,19:20:00,26,-5,85,0,2008,Bombardier,CRJ9,1
44599,14,YX,5619,N218JQ,JFK,RDU,2022-02-07,14:03:00,2022-02-07,13:35:00,20,28,92,0,2007,Embraer,E75L,1
44599,21,DL,655,N318NB,JFK,AUS,2022-02-07,21:13:00,2022-02-07,18:39:00,11,154,214,0,2000,Airbus,A319,1
44599,10,DL,659,N318NB,JFK,AUS,2022-02-07,10:05:00,2022-02-07,8:30:00,15,95,224,0,2000,Airbus,A319,0
44600,17,AA,2772,N985NN,JFK,AUS,2022-02-08,17:24:00,2022-02-08,17:29:00,19,-5,222,0,2016,Boeing,B738,0
44600,8,AA,2813,N950NN,JFK,AUS,2022-02-08,8:10:00,2022-02-08,8:25:00,14,-15,215,0,2014,Boeing,B738,0
44600,14,YX,4503,N131HQ,JFK,RDU,2022-02-08,14:13:00,2022-02-08,14:30:00,25,-17,84,0,2008,Embraer,E75L,0
44600,16,YX,4540,N427YX,JFK,RDU,2022-02-08,16:34:00,2022-02-08,16:45:00,24,-11,81,0,2014,Embraer,E75L,0
44600,12,YX,4628,N120HQ,JFK,RDU,2022-02-08,12:47:00,2022-02-08,13:00:00,19,-13,92,0,2007,Embraer,E75L,0
44600,8,YX,4926,N871RW,JFK,RDU,2022-02-08,8:10:00,2022-02-08,7:40:00,34,30,89,0,2006,Embraer,E170,0
44600,17,B6,1185,N304JB,JFK,RDU,2022-02-08,17:33:00,2022-02-08,17:29:00,20,4,76,0,2009,Embraer,E190,0
44600,12,B6,285,N228JB,JFK,RDU,2022-02-08,12:09:00,2022-02-08,12:20:00,66,-11,86,0,2006,Embraer,E190,0
44600,13,B6,295,N706JB,JFK,AUS,2022-02-08,13:31:00,2022-02-08,13:44:00,22,-13,216,0,2008,Airbus,A320,0
44600,20,B6,385,N353JB,JFK,RDU,2022-02-08,20:35:00,2022-02-08,20:40:00,21,-5,75,0,2012,Embraer,E190,0
44600,5,B6,585,N638JB,JFK,RDU,2022-02-08,5:48:00,2022-02-08,6:00:00,46,-12,85,0,2006,Airbus,A320,1
44600,20,B6,97,N907JB,JFK,DEN,2022-02-08,20:06:00,2022-02-08,20:00:00,37,6,224,0,2013,Airbus,A321,0
44600,19,DL,1077,N803DN,JFK,DEN,2022-02-08,19:56:00,2022-02-08,19:59:00,28,-3,226,0,2013,Boeing,B739,0
44600,7,DL,1170,N721TW,JFK,DEN,2022-02-08,7:55:00,2022-02-08,7:59:00,24,-4,232,0,1999,Boeing,B752,1
44600,12,DL,1175,N321NB,JFK,AUS,2022-02-08,12:59:00,2022-02-08,13:05:00,23,-6,215,0,2001,Airbus,A319,0
44600,16,9E,4829,N187GJ,JFK,RDU,2022-02-08,16:47:00,2022-02-08,16:55:00,13,-8,83,0,2008,Bombardier,CRJ9,0
44600,8,9E,4873,N901XJ,JFK,RDU,2022-02-08,8:09:00,2022-02-08,8:15:00,24,-6,79,0,2007,Bombardier,CRJ9,0
44600,11,9E,5113,N187GJ,JFK,RDU,2022-02-08,11:27:00,2022-02-08,11:29:00,18,-2,85,0,2008,Bombardier,CRJ9,0
44600,19,9E,5247,N200PQ,JFK,RDU,2022-02-08,19:14:00,2022-02-08,19:20:00,23,-6,72,0,2008,Bombardier,CRJ9,0
44600,13,YX,5619,N236JQ,JFK,RDU,2022-02-08,13:26:00,2022-02-08,13:35:00,22,-9,84,0,2008,Embraer,E75L,0
44600,18,DL,655,N340NB,JFK,AUS,2022-02-08,18:29:00,2022-02-08,18:39:00,16,-10,223,0,2002,Airbus,A319,0
44600,8,DL,659,N320US,JFK,AUS,2022-02-08,8:26:00,2022-02-08,8:30:00,29,-4,210,0,1991,Airbus,A320,0
44601,17,AA,2772,N352PS,JFK,AUS,2022-02-09,17:32:00,2022-02-09,17:29:00,14,3,218,0,2017,Boeing,B738,0
44601,8,AA,2813,N306NY,JFK,AUS,2022-02-09,8:18:00,2022-02-09,8:25:00,30,-7,225,0,2016,Boeing,B738,0
44601,14,YX,4503,N101HQ,JFK,RDU,2022-02-09,14:22:00,2022-02-09,14:30:00,14,-8,83,0,2007,Embraer,E75L,0
44601,16,YX,4540,N449YX,JFK,RDU,2022-02-09,16:37:00,2022-02-09,16:45:00,26,-8,80,0,2021,Embraer,E75L,0
44601,12,YX,4628,N425YX,JFK,RDU,2022-02-09,12:52:00,2022-02-09,13:00:00,15,-8,73,0,2014,Embraer,E75L,0
44601,7,YX,4926,N446YX,JFK,RDU,2022-02-09,7:52:00,2022-02-09,7:59:00,48,-7,72,0,2015,Embraer,E75L,0
44601,17,B6,1185,N184JB,JFK,RDU,2022-02-09,17:37:00,2022-02-09,17:29:00,12,8,74,0,2005,Embraer,E190,0
44601,12,B6,285,N238JB,JFK,RDU,2022-02-09,12:12:00,2022-02-09,12:20:00,13,-8,74,0,2006,Embraer,E190,0
44601,14,B6,295,N586JB,JFK,AUS,2022-02-09,14:18:00,2022-02-09,13:44:00,11,34,219,0,2004,Airbus,A320,0
44601,20,B6,385,N247JB,JFK,RDU,2022-02-09,20:32:00,2022-02-09,20:40:00,29,-8,75,0,2006,Embraer,E190,0
44601,5,B6,585,N646JB,JFK,RDU,2022-02-09,5:49:00,2022-02-09,6:00:00,14,-11,74,0,2006,Airbus,A320,0
44601,19,B6,97,N999JQ,JFK,DEN,2022-02-09,19:54:00,2022-02-09,20:00:00,22,-6,220,0,2018,Airbus,A321,0
44601,20,DL,1077,N825DN,JFK,DEN,2022-02-09,20:28:00,2022-02-09,19:59:00,34,29,215,0,2014,Boeing,B739,0
44601,8,DL,1170,N722TW,JFK,DEN,2022-02-09,8:03:00,2022-02-09,8:05:00,32,-2,224,0,1999,Boeing,B752,0
44601,12,DL,1175,N340NB,JFK,AUS,2022-02-09,12:59:00,2022-02-09,13:05:00,11,-6,223,0,2002,Airbus,A319,0
44601,16,9E,4829,N300PQ,JFK,RDU,2022-02-09,16:45:00,2022-02-09,16:55:00,25,-10,80,0,2013,Bombardier,CRJ9,0
44601,8,9E,4873,N927XJ,JFK,RDU,2022-02-09,8:10:00,2022-02-09,8:15:00,27,-5,66,0,2008,Bombardier,CRJ9,0
44601,11,9E,5113,N300PQ,JFK,RDU,2022-02-09,11:42:00,2022-02-09,11:42:00,11,0,76,0,2013,Bombardier,CRJ9,0
44601,19,9E,5247,N297PQ,JFK,RDU,2022-02-09,19:09:00,2022-02-09,19:20:00,21,-11,81,0,2013,Bombardier,CRJ9,0
44601,13,YX,5619,N240JQ,JFK,RDU,2022-02-09,13:30:00,2022-02-09,13:35:00,16,-5,78,0,2008,Embraer,E75L,0
44601,18,DL,655,N359NB,JFK,AUS,2022-02-09,18:32:00,2022-02-09,18:39:00,9,-7,219,0,2003,Airbus,A319,0
44601,8,DL,659,N359NB,JFK,AUS,2022-02-09,8:27:00,2022-02-09,8:30:00,23,-3,217,0,2003,Airbus,A319,0
44602,17,AA,2772,N978NN,JFK,AUS,2022-02-10,17:36:00,2022-02-10,17:29:00,21,7,219,0,2015,Boeing,B738,0
44602,8,AA,2813,N945AN,JFK,AUS,2022-02-10,8:15:00,2022-02-10,8:25:00,13,-10,221,0,2000,Boeing,B738,0
44602,14,YX,4503,N443YX,JFK,RDU,2022-02-10,14:19:00,2022-02-10,14:30:00,15,-11,83,0,2015,Embraer,E75L,0
44602,21,YX,4533,N407YX,JFK,RDU,2022-02-10,21:31:00,2022-02-10,21:40:00,41,-9,85,0,2013,Embraer,E75L,0
44602,16,YX,4540,N128HQ,JFK,RDU,2022-02-10,16:41:00,2022-02-10,16:45:00,25,-4,83,0,2008,Embraer,E75L,0
44602,12,YX,4628,N408YX,JFK,RDU,2022-02-10,12:50:00,2022-02-10,13:00:00,22,-10,81,0,2013,Embraer,E75L,1
44602,7,YX,4926,N135HQ,JFK,RDU,2022-02-10,7:51:00,2022-02-10,7:59:00,22,-8,77,0,2008,Embraer,E75L,0
44602,17,B6,1185,N358JB,JFK,RDU,2022-02-10,17:31:00,2022-02-10,17:29:00,23,2,78,0,2013,Embraer,E190,0
44602,20,B6,1295,N579JB,JFK,AUS,2022-02-10,20:34:00,2022-02-10,20:40:00,49,-6,211,0,2003,Airbus,A320,0
44602,12,B6,285,N306JB,JFK,RDU,2022-02-10,12:21:00,2022-02-10,12:20:00,18,1,78,0,2009,Embraer,E190,1
44602,14,B6,295,N565JB,JFK,AUS,2022-02-10,14:52:00,2022-02-10,13:44:00,13,68,214,0,2003,Airbus,A320,0
44602,20,B6,385,N239JB,JFK,RDU,2022-02-10,20:36:00,2022-02-10,20:40:00,50,-4,77,0,2006,Embraer,E190,0
44602,5,B6,585,N703JB,JFK,RDU,2022-02-10,5:56:00,2022-02-10,6:00:00,16,-4,80,0,2008,Airbus,A320,0
44602,20,B6,97,N974JT,JFK,DEN,2022-02-10,20:05:00,2022-02-10,20:00:00,15,5,234,0,2016,Airbus,A321,0
44602,19,DL,1077,N841DN,JFK,DEN,2022-02-10,19:58:00,2022-02-10,19:59:00,29,-1,239,0,2015,Boeing,B739,0
44602,7,DL,1170,N705TW,JFK,DEN,2022-02-10,7:58:00,2022-02-10,8:05:00,34,-7,221,0,1997,Boeing,B752,0
44602,12,DL,1175,N333NB,JFK,AUS,2022-02-10,12:57:00,2022-02-10,13:05:00,21,-8,217,0,2001,Airbus,A319,1
44602,16,9E,4829,N313PQ,JFK,RDU,2022-02-10,16:47:00,2022-02-10,16:55:00,17,-8,74,0,2014,Bombardier,CRJ9,0
44602,8,9E,4873,N187GJ,JFK,RDU,2022-02-10,8:08:00,2022-02-10,8:15:00,9,-7,75,0,2008,Bombardier,CRJ9,0
44602,11,9E,5113,N313PQ,JFK,RDU,2022-02-10,11:38:00,2022-02-10,11:42:00,15,-4,80,0,2014,Bombardier,CRJ9,0
44602,19,9E,5247,N927XJ,JFK,RDU,2022-02-10,19:16:00,2022-02-10,19:20:00,17,-4,81,0,2008,Bombardier,CRJ9,0
44602,13,YX,5619,N234JQ,JFK,RDU,2022-02-10,13:27:00,2022-02-10,13:35:00,15,-8,79,0,2008,Embraer,E75L,1
44602,18,DL,655,N340NB,JFK,AUS,2022-02-10,18:34:00,2022-02-10,18:39:00,32,-5,202,0,2002,Airbus,A319,0
44602,8,DL,659,N340NB,JFK,AUS,2022-02-10,8:28:00,2022-02-10,8:30:00,17,-2,222,0,2002,Airbus,A319,0
44603,17,AA,2772,N996NN,JFK,AUS,2022-02-11,17:26:00,2022-02-11,17:29:00,18,-3,218,0,2016,Boeing,B738,0
44603,8,AA,2813,N986NN,JFK,AUS,2022-02-11,8:21:00,2022-02-11,8:25:00,52,-4,207,0,2016,Boeing,B738,0
44603,14,YX,4503,N403YX,JFK,RDU,2022-02-11,14:21:00,2022-02-11,14:30:00,13,-9,78,0,2013,Embraer,E75L,0
44603,16,YX,4540,N404YX,JFK,RDU,2022-02-11,16:40:00,2022-02-11,16:45:00,14,-5,78,0,2013,Embraer,E75L,0
44603,12,YX,4628,N128HQ,JFK,RDU,2022-02-11,12:49:00,2022-02-11,13:00:00,15,-11,76,0,2008,Embraer,E75L,0
44603,7,YX,4926,N112HQ,JFK,RDU,2022-02-11,7:38:00,2022-02-11,7:40:00,42,-2,74,0,2007,Embraer,E75L,0
44603,17,B6,1185,N283JB,JFK,RDU,2022-02-11,17:22:00,2022-02-11,17:29:00,19,-7,75,0,2007,Embraer,E190,0
44603,20,B6,1295,N625JB,JFK,AUS,2022-02-11,20:36:00,2022-02-11,20:40:00,39,-4,213,0,2005,Airbus,A320,0
44603,12,B6,285,N266JB,JFK,RDU,2022-02-11,12:25:00,2022-02-11,12:29:00,15,-4,75,0,2007,Embraer,E190,0
44603,13,B6,295,N562JB,JFK,AUS,2022-02-11,13:43:00,2022-02-11,13:44:00,18,-1,208,0,2003,Airbus,A320,0
44603,20,B6,385,N192JB,JFK,RDU,2022-02-11,20:38:00,2022-02-11,20:40:00,36,-2,72,0,2005,Embraer,E190,0
44603,6,B6,585,N561JB,JFK,RDU,2022-02-11,6:03:00,2022-02-11,6:00:00,17,3,76,0,2003,Airbus,A320,0
44603,19,B6,97,N999JQ,JFK,DEN,2022-02-11,19:55:00,2022-02-11,20:00:00,35,-5,230,0,2018,Airbus,A321,0
44603,19,DL,1077,N836DN,JFK,DEN,2022-02-11,19:54:00,2022-02-11,19:59:00,59,-5,236,0,2015,Boeing,B739,0
44603,8,DL,1170,N723TW,JFK,DEN,2022-02-11,8:03:00,2022-02-11,8:05:00,35,-2,234,0,2000,Boeing,B752,0
44603,13,DL,1175,N340NB,JFK,AUS,2022-02-11,13:00:00,2022-02-11,13:05:00,19,-5,211,0,2002,Airbus,A319,0
44603,16,9E,4829,N195PQ,JFK,RDU,2022-02-11,16:51:00,2022-02-11,16:55:00,22,-4,73,0,2008,Bombardier,CRJ9,0
44603,8,9E,4873,N187GJ,JFK,RDU,2022-02-11,8:15:00,2022-02-11,8:15:00,62,0,75,0,2008,Bombardier,CRJ9,0
44603,11,9E,5113,N195PQ,JFK,RDU,2022-02-11,11:38:00,2022-02-11,11:42:00,14,-4,72,0,2008,Bombardier,CRJ9,0
44603,19,9E,5247,N325PQ,JFK,RDU,2022-02-11,19:15:00,2022-02-11,19:20:00,18,-5,75,0,2014,Bombardier,CRJ9,0
44603,13,YX,5619,N245JQ,JFK,RDU,2022-02-11,13:27:00,2022-02-11,13:35:00,18,-8,74,0,2008,Embraer,E75L,0
44603,18,DL,655,N333NB,JFK,AUS,2022-02-11,18:36:00,2022-02-11,18:39:00,30,-3,215,0,2001,Airbus,A319,0
44603,8,DL,659,N333NB,JFK,AUS,2022-02-11,8:37:00,2022-02-11,8:30:00,57,7,209,0,2001,Airbus,A319,0
44604,17,AA,2772,N922NN,JFK,AUS,2022-02-12,17:22:00,2022-02-12,17:29:00,22,-7,233,0,2013,Boeing,B738,0
44604,8,AA,2813,N992AN,JFK,AUS,2022-02-12,8:16:00,2022-02-12,8:25:00,30,-9,240,0,2009,Boeing,B738,0
44604,14,YX,4503,N114HQ,JFK,RDU,2022-02-12,14:24:00,2022-02-12,14:30:00,22,-6,81,0,2007,Embraer,E75L,0
44604,16,YX,4540,N420YX,JFK,RDU,2022-02-12,16:37:00,2022-02-12,16:45:00,25,-8,83,0,2014,Embraer,E75L,0
44604,12,YX,4628,N425YX,JFK,RDU,2022-02-12,12:50:00,2022-02-12,13:00:00,12,-10,75,0,2014,Embraer,E75L,0
44604,7,YX,4926,N410YX,JFK,RDU,2022-02-12,7:32:00,2022-02-12,7:40:00,22,-8,76,0,2013,Embraer,E75L,0
44604,17,B6,1185,N339JB,JFK,RDU,2022-02-12,17:19:00,2022-02-12,17:29:00,21,-10,75,0,2011,Embraer,E190,0
44604,12,B6,285,N239JB,JFK,RDU,2022-02-12,12:20:00,2022-02-12,12:20:00,13,0,75,0,2006,Embraer,E190,0
44604,13,B6,295,N529JB,JFK,AUS,2022-02-12,13:50:00,2022-02-12,13:44:00,19,6,239,0,2001,Airbus,A320,0
44604,20,B6,385,N316JB,JFK,RDU,2022-02-12,20:46:00,2022-02-12,20:40:00,24,6,77,0,2009,Embraer,E190,0
44604,5,B6,585,N585JB,JFK,RDU,2022-02-12,5:53:00,2022-02-12,6:00:00,11,-7,75,0,2004,Airbus,A320,0
44604,6,B6,795,N561JB,JFK,AUS,2022-02-12,6:51:00,2022-02-12,6:59:00,17,-8,237,0,2003,Airbus,A320,0
44604,19,B6,97,N972JT,JFK,DEN,2022-02-12,19:54:00,2022-02-12,20:00:00,32,-6,229,0,2016,Airbus,A321,0
