FL_DATE,DEP_HOUR,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,TAIL_NUM,ORIGIN,DEST,DEP_TIME,CRS_DEP_TIME,TAXI_OUT,DEP_DELAY,AIR_TIME,CANCELLED,YEAR OF MANUFACTURE,MANUFACTURER,ICAO TYPE,ACTIVE_WEATHER
2/21/2022,8,9E,4873,N292PQ,JFK,RDU,2/21/2022 8:10,2/21/2022 8:15,11,-5,71,0,2013,Bombardier,CRJ9,0
2/21/2022,11,9E,5113,N309PQ,JFK,RDU,2/21/2022 11:38,2/21/2022 11:42,19,-4,69,0,2014,Bombardier,CRJ9,0
2/21/2022,19,9E,5247,N147PQ,JFK,RDU,2/21/2022 19:18,2/21/2022 19:20,25,-2,73,0,2007,Bombardier,CRJ9,0
2/21/2022,13,YX,5619,N245JQ,JFK,RDU,2/21/2022 13:29,2/21/2022 13:35,17,-6,72,0,2008,Embraer,E75L,0
2/21/2022,18,DL,655,N357NB,JFK,AUS,2/21/2022 18:38,2/21/2022 18:39,25,-1,228,0,2002,Airbus,A319,0
2/21/2022,8,DL,659,N357NB,JFK,AUS,2/21/2022 8:23,2/21/2022 8:30,27,-7,219,0,2002,Airbus,A319,0
2/22/2022,17,AA,2772,N968NN,JFK,AUS,2/22/2022 17:42,2/22/2022 17:29,63,13,224,0,2015,Boeing,B738,0
2/22/2022,8,AA,2813,N988NN,JFK,AUS,2/22/2022 8:23,2/22/2022 8:25,17,-2,222,0,2016,Boeing,B738,0
2/22/2022,17,YX,4503,N129HQ,JFK,RDU,2/22/2022 17:38,2/22/2022 14:30,67,188,72,0,2008,Embraer,E75L,0
2/22/2022,17,YX,4540,N112HQ,JFK,RDU,2/22/2022 17:28,2/22/2022 16:45,52,43,74,0,2007,Embraer,E75L,0
2/22/2022,13,YX,4628,N422YX,JFK,RDU,2/22/2022 13:46,2/22/2022 13:00,16,46,75,0,2014,Embraer,E75L,0
2/22/2022,7,YX,4926,N127HQ,JFK,RDU,2/22/2022 7:37,2/22/2022 7:40,31,-3,80,0,2008,Embraer,E75L,0
2/22/2022,13,B6,295,N598JB,JFK,AUS,2/22/2022 13:30,2/22/2022 13:08,23,22,213,0,2004,Airbus,A320,0
2/22/2022,22,B6,385,N355JB,JFK,RDU,2/22/2022 22:01,2/22/2022 20:00,10,121,73,0,2013,Embraer,E190,1
2/22/2022,9,B6,585,N273JB,JFK,RDU,2/22/2022 9:15,2/22/2022 9:20,15,-5,73,0,2007,Embraer,E190,0
2/22/2022,22,B6,97,N643JB,JFK,DEN,2/22/2022 22:11,2/22/2022 20:20,14,111,269,0,2006,Airbus,A320,1
2/22/2022,22,DL,1077,N818DA,JFK,DEN,2/22/2022 22:48,2/22/2022 19:59,19,169,257,0,2014,Boeing,B739,1
2/22/2022,8,DL,1170,N706TW,JFK,DEN,2/22/2022 8:11,2/22/2022 7:59,22,12,267,0,1997,Boeing,B752,0
2/22/2022,12,DL,1175,N317NB,JFK,AUS,2/22/2022 12:59,2/22/2022 13:05,27,-6,224,0,2000,Airbus,A319,0
2/22/2022,16,9E,4829,N331PQ,JFK,RDU,2/22/2022 16:50,2/22/2022 16:55,58,-5,75,0,2014,Bombardier,CRJ9,0
2/22/2022,8,9E,4873,N315PQ,JFK,RDU,2/22/2022 8:10,2/22/2022 8:15,19,-5,69,0,2014,Bombardier,CRJ9,0
2/22/2022,11,9E,5113,N331PQ,JFK,RDU,2/22/2022 11:26,2/22/2022 11:29,17,-3,72,0,2014,Bombardier,CRJ9,0
2/22/2022,19,9E,5247,N295PQ,JFK,RDU,2/22/2022 19:18,2/22/2022 19:20,59,-2,71,0,2013,Bombardier,CRJ9,1
2/22/2022,13,YX,5619,N209JQ,JFK,RDU,2/22/2022 13:28,2/22/2022 13:35,17,-7,79,0,2008,Embraer,E75L,0
2/22/2022,18,DL,655,N338NB,JFK,AUS,2/22/2022 18:42,2/22/2022 18:39,58,3,236,0,2002,Airbus,A319,0
2/22/2022,8,DL,659,N338NB,JFK,AUS,2/22/2022 8:30,2/22/2022 8:30,19,0,224,0,2002,Airbus,A319,0
2/23/2022,17,AA,2772,N970AN,JFK,AUS,2/23/2022 17:30,2/23/2022 17:29,26,1,232,0,2001,Boeing,B738,0
2/23/2022,8,AA,2813,N990NN,JFK,AUS,2/23/2022 8:22,2/23/2022 8:25,13,-3,245,0,2016,Boeing,B738,0
2/23/2022,14,YX,4503,N405YX,JFK,RDU,2/23/2022 14:21,2/23/2022 14:30,25,-9,87,0,2013,Embraer,E75L,0
2/23/2022,16,YX,4540,N450YX,JFK,RDU,2/23/2022 16:40,2/23/2022 16:45,23,-5,78,0,2021,Embraer,E75L,0
2/23/2022,12,YX,4628,N438YX,JFK,RDU,2/23/2022 12:51,2/23/2022 13:00,16,-9,79,0,2014,Embraer,E75L,0
2/23/2022,7,YX,4926,N414YX,JFK,RDU,2/23/2022 7:51,2/23/2022 7:59,18,-8,86,0,2013,Embraer,E75L,0
2/23/2022,19,B6,385,N198JB,JFK,RDU,2/23/2022 19:53,2/23/2022 20:00,29,-7,71,0,2006,Embraer,E190,0
2/23/2022,9,B6,585,N258JB,JFK,RDU,2/23/2022 9:33,2/23/2022 9:20,20,13,76,0,2006,Embraer,E190,0
2/23/2022,6,B6,795,N663JB,JFK,AUS,2/23/2022 6:53,2/23/2022 6:59,18,-6,236,0,2007,Airbus,A320,0
2/23/2022,20,B6,97,N618JB,JFK,DEN,2/23/2022 20:13,2/23/2022 20:20,28,-7,261,0,2005,Airbus,A320,0
2/23/2022,20,DL,1077,N895DN,JFK,DEN,2/23/2022 20:13,2/23/2022 19:59,27,14,258,0,2018,Boeing,B739,0
2/23/2022,9,DL,1170,N717TW,JFK,DEN,2/23/2022 9:15,2/23/2022 8:05,15,70,261,0,1999,Boeing,B752,0
2/23/2022,12,DL,1175,N336NB,JFK,AUS,2/23/2022 12:59,2/23/2022 13:05,20,-6,226,0,2002,Airbus,A319,0
2/23/2022,16,9E,4829,N600LR,JFK,RDU,2/23/2022 16:54,2/23/2022 16:55,23,-1,77,0,2007,Bombardier,CRJ9,0
2/23/2022,8,9E,4873,N147PQ,JFK,RDU,2/23/2022 8:08,2/23/2022 8:15,37,-7,73,0,2007,Bombardier,CRJ9,0
2/23/2022,11,9E,5113,N329PQ,JFK,RDU,2/23/2022 11:36,2/23/2022 11:42,13,-6,74,0,2014,Bombardier,CRJ9,0
2/23/2022,19,9E,5247,N325PQ,JFK,RDU,2/23/2022 19:14,2/23/2022 19:20,17,-6,78,0,2014,Bombardier,CRJ9,0
2/23/2022,13,YX,5619,N208JQ,JFK,RDU,2/23/2022 13:32,2/23/2022 13:35,17,-3,76,0,2008,Embraer,E75L,0
2/23/2022,0,DL,655,N324NB,JFK,AUS,2/23/2022 0:00,2/23/2022 18:39,0,0,0,2,2001,Airbus,A319,1
2/23/2022,8,DL,659,N317NB,JFK,AUS,2/23/2022 8:27,2/23/2022 8:30,14,-3,240,0,2000,Airbus,A319,0
2/24/2022,17,AA,2772,N949NN,JFK,AUS,2/24/2022 17:32,2/24/2022 17:29,20,3,235,0,2014,Boeing,B738,0
2/24/2022,8,AA,2813,N834NN,JFK,AUS,2/24/2022 8:23,2/24/2022 8:25,25,-2,224,0,2010,Boeing,B738,0
2/24/2022,14,YX,4503,N101HQ,JFK,RDU,2/24/2022 14:21,2/24/2022 14:30,23,-9,88,0,2007,Embraer,E75L,0
2/24/2022,21,YX,4533,N419YX,JFK,RDU,2/24/2022 21:34,2/24/2022 21:40,35,-6,85,0,2013,Embraer,E75L,0
2/24/2022,17,YX,4540,N453YX,JFK,RDU,2/24/2022 17:04,2/24/2022 16:45,24,19,83,0,2021,Embraer,E75L,0
2/24/2022,12,YX,4628,N444YX,JFK,RDU,2/24/2022 12:57,2/24/2022 13:00,23,-3,82,0,2015,Embraer,E75L,0
2/24/2022,7,YX,4926,N425YX,JFK,RDU,2/24/2022 7:53,2/24/2022 7:59,21,-6,82,0,2014,Embraer,E75L,0
2/24/2022,13,B6,295,N562JB,JFK,AUS,2/24/2022 13:29,2/24/2022 13:10,20,19,240,0,2003,Airbus,A320,0
2/24/2022,20,B6,385,N324JB,JFK,RDU,2/24/2022 20:00,2/24/2022 20:00,21,0,83,0,2010,Embraer,E190,0
2/24/2022,9,B6,585,N373JB,JFK,RDU,2/24/2022 9:16,2/24/2022 9:20,28,-4,79,0,2013,Embraer,E190,0
2/24/2022,20,B6,97,N580JB,JFK,DEN,2/24/2022 20:22,2/24/2022 20:20,20,2,246,0,2003,Airbus,A320,0
2/24/2022,20,DL,1077,N929DZ,JFK,DEN,2/24/2022 20:09,2/24/2022 19:59,20,10,244,0,2019,Boeing,B739,0
2/24/2022,8,DL,1170,N704X,JFK,DEN,2/24/2022 8:05,2/24/2022 8:05,24,0,260,0,1997,Boeing,B752,0
2/24/2022,13,DL,1175,N324NB,JFK,AUS,2/24/2022 13:03,2/24/2022 13:05,48,-2,246,0,2001,Airbus,A319,0
2/24/2022,16,9E,4829,N306PQ,JFK,RDU,2/24/2022 16:50,2/24/2022 16:55,21,-5,80,0,2014,Bombardier,CRJ9,0
2/24/2022,8,9E,4873,N186PQ,JFK,RDU,2/24/2022 8:13,2/24/2022 8:15,27,-2,80,0,2008,Bombardier,CRJ9,0
2/24/2022,11,9E,5113,N306PQ,JFK,RDU,2/24/2022 11:38,2/24/2022 11:42,21,-4,78,0,2014,Bombardier,CRJ9,0
2/24/2022,19,9E,5247,N320PQ,JFK,RDU,2/24/2022 19:19,2/24/2022 19:20,19,-1,83,0,2014,Bombardier,CRJ9,0
2/24/2022,13,YX,5619,N243JQ,JFK,RDU,2/24/2022 13:32,2/24/2022 13:35,18,-3,87,0,2008,Embraer,E75L,0
2/24/2022,18,DL,655,N336NB,JFK,AUS,2/24/2022 18:38,2/24/2022 18:39,12,-1,224,0,2002,Airbus,A319,0
2/24/2022,8,DL,659,N336NB,JFK,AUS,2/24/2022 8:30,2/24/2022 8:30,20,0,245,0,2002,Airbus,A319,0
2/25/2022,0,AA,2772,N820NN,JFK,AUS,2/25/2022 0:00,2/25/2022 17:29,0,0,0,1,2009,Boeing,B738,0
2/25/2022,8,AA,2813,N925NN,JFK,AUS,2/25/2022 8:26,2/25/2022 8:25,42,1,245,0,2013,Boeing,B738,1
2/25/2022,14,YX,4503,N103HQ,JFK,RDU,2/25/2022 14:30,2/25/2022 14:30,18,0,81,0,2007,Embraer,E75L,1
2/25/2022,16,YX,4540,N119HQ,JFK,RDU,2/25/2022 16:55,2/25/2022 16:45,20,10,80,0,2007,Embraer,E75L,0
2/25/2022,12,YX,4628,N419YX,JFK,RDU,2/25/2022 12:56,2/25/2022 13:00,35,-4,89,0,2013,Embraer,E75L,1
2/25/2022,15,B6,295,N624JB,JFK,AUS,2/25/2022 15:29,2/25/2022 13:08,14,141,234,0,2005,Airbus,A320,2
2/25/2022,23,B6,385,N247JB,JFK,RDU,2/25/2022 23:29,2/25/2022 20:00,11,209,77,0,2006,Embraer,E190,0
2/25/2022,9,B6,585,N216JB,JFK,RDU,2/25/2022 9:21,2/25/2022 9:20,64,1,115,0,2006,Embraer,E190,2
2/25/2022,21,B6,97,N766JB,JFK,DEN,2/25/2022 21:06,2/25/2022 20:20,27,46,251,0,2008,Airbus,A320,0
2/25/2022,21,DL,1077,N891DN,JFK,DEN,2/25/2022 21:30,2/25/2022 19:59,27,91,252,0,2018,Boeing,B739,0
2/25/2022,8,DL,1170,N712TW,JFK,DEN,2/25/2022 8:16,2/25/2022 8:05,113,11,250,0,1997,Boeing,B752,1
2/25/2022,13,DL,1175,N330NB,JFK,AUS,2/25/2022 13:00,2/25/2022 13:05,23,-5,230,0,2001,Airbus,A319,1
2/25/2022,19,9E,4829,N924XJ,JFK,RDU,2/25/2022 19:43,2/25/2022 16:55,18,168,83,0,2008,Bombardier,CRJ9,0
2/25/2022,9,9E,4873,N181GJ,JFK,RDU,2/25/2022 9:05,2/25/2022 8:15,137,50,84,0,2008,Bombardier,CRJ9,2
2/25/2022,14,9E,5113,N924XJ,JFK,RDU,2/25/2022 14:27,2/25/2022 11:42,17,165,79,0,2008,Bombardier,CRJ9,1
2/25/2022,20,9E,5247,N337PQ,JFK,RDU,2/25/2022 20:32,2/25/2022 19:20,32,72,75,0,2014,Bombardier,CRJ9,0
2/25/2022,13,YX,5619,N240JQ,JFK,RDU,2/25/2022 13:32,2/25/2022 13:35,19,-3,80,0,2008,Embraer,E75L,1
2/25/2022,7,DL,655,N324NB,JFK,AUS,2/25/2022 7:42,2/25/2022 18:39,11,783,243,0,2001,Airbus,A319,2
2/25/2022,14,DL,659,N324NB,JFK,AUS,2/25/2022 14:03,2/25/2022 8:30,31,333,231,0,2001,Airbus,A319,1
2/26/2022,17,AA,2772,N925NN,JFK,AUS,2/26/2022 17:22,2/26/2022 17:29,18,-7,244,0,2013,Boeing,B738,0
2/26/2022,8,AA,2813,N956NN,JFK,AUS,2/26/2022 8:18,2/26/2022 8:25,31,-7,246,0,2014,Boeing,B738,0
2/26/2022,14,YX,4503,N425YX,JFK,RDU,2/26/2022 14:23,2/26/2022 14:30,17,-7,77,0,2014,Embraer,E75L,0
2/26/2022,16,YX,4540,N436YX,JFK,RDU,2/26/2022 16:34,2/26/2022 16:45,19,-11,82,0,2014,Embraer,E75L,0
2/26/2022,12,YX,4628,N107HQ,JFK,RDU,2/26/2022 12:57,2/26/2022 13:00,23,-3,84,0,2007,Embraer,E75L,0
2/26/2022,7,YX,4926,N434YX,JFK,RDU,2/26/2022 7:36,2/26/2022 7:40,28,-4,83,0,2014,Embraer,E75L,0
2/26/2022,14,B6,295,N615JB,JFK,AUS,2/26/2022 14:16,2/26/2022 13:10,13,66,237,0,2005,Airbus,A320,0
2/26/2022,20,B6,385,N236JB,JFK,RDU,2/26/2022 20:43,2/26/2022 20:00,33,43,81,0,2006,Embraer,E190,0
2/26/2022,10,B6,585,N354JB,JFK,RDU,2/26/2022 10:08,2/26/2022 9:00,26,68,80,0,2013,Embraer,E190,0
2/26/2022,6,B6,795,N794JB,JFK,AUS,2/26/2022 6:59,2/26/2022 6:59,21,0,234,0,2011,Airbus,A320,0
2/26/2022,20,B6,97,N570JB,JFK,DEN,2/26/2022 20:35,2/26/2022 20:20,28,15,235,0,2003,Airbus,A320,0
2/26/2022,19,DL,1077,N903DN,JFK,DEN,2/26/2022 19:57,2/26/2022 19:59,22,-2,239,0,2018,Boeing,B739,0
2/26/2022,9,DL,1170,N717TW,JFK,DEN,2/26/2022 9:02,2/26/2022 7:59,28,63,235,0,1999,Boeing,B752,0
2/26/2022,16,9E,4829,N187GJ,JFK,RDU,2/26/2022 16:55,2/26/2022 16:55,19,0,83,0,2008,Bombardier,CRJ9,0
2/26/2022,8,9E,4873,N921XJ,JFK,RDU,2/26/2022 8:16,2/26/2022 8:15,17,1,80,0,2008,Bombardier,CRJ9,0
2/26/2022,10,9E,5113,N187GJ,JFK,RDU,2/26/2022 10:58,2/26/2022 11:00,25,-2,77,0,2008,Bombardier,CRJ9,0
2/26/2022,19,9E,5247,N601LR,JFK,RDU,2/26/2022 19:27,2/26/2022 19:30,21,-3,81,0,2007,Bombardier,CRJ9,0
2/26/2022,13,9E,5447,N490PX,JFK,RDU,2/26/2022 13:32,2/26/2022 13:35,21,-3,82,0,2020,Bombardier,CRJ9,0
2/26/2022,18,DL,655,N359NB,JFK,AUS,2/26/2022 18:36,2/26/2022 18:39,33,-3,239,0,2003,Airbus,A319,0
2/26/2022,8,DL,659,N330NB,JFK,AUS,2/26/2022 8:24,2/26/2022 8:30,38,-6,228,0,2001,Airbus,A319,0
2/27/2022,17,AA,2772,N988NN,JFK,AUS,2/27/2022 17:32,2/27/2022 17:29,27,3,220,0,2016,Boeing,B738,0
2/27/2022,8,AA,2813,N957NN,JFK,AUS,2/27/2022 8:22,2/27/2022 8:25,17,-3,248,0,2014,Boeing,B738,0
2/27/2022,14,YX,4503,N453YX,JFK,RDU,2/27/2022 14:25,2/27/2022 14:30,14,-5,86,0,2021,Embraer,E75L,0
2/27/2022,22,YX,4533,N410YX,JFK,RDU,2/27/2022 22:35,2/27/2022 21:40,28,55,70,0,2013,Embraer,E75L,0
2/27/2022,16,YX,4540,N415YX,JFK,RDU,2/27/2022 16:38,2/27/2022 16:45,24,-7,83,0,2013,Embraer,E75L,0
2/27/2022,12,YX,4628,N443YX,JFK,RDU,2/27/2022 12:52,2/27/2022 13:00,24,-8,83,0,2015,Embraer,E75L,0
2/27/2022,7,YX,4926,N414YX,JFK,RDU,2/27/2022 7:31,2/27/2022 7:40,20,-9,83,0,2013,Embraer,E75L,0
2/27/2022,14,B6,295,N547JB,JFK,AUS,2/27/2022 14:07,2/27/2022 13:14,12,53,224,0,2002,Airbus,A320,0
2/27/2022,22,B6,385,N316JB,JFK,RDU,2/27/2022 22:48,2/27/2022 20:00,26,168,68,0,2009,Embraer,E190,0
2/27/2022,0,B6,585,N238JB,JFK,RDU,2/27/2022 0:00,2/27/2022 9:20,0,0,0,1,2006,Embraer,E190,0
2/27/2022,22,B6,97,N598JB,JFK,DEN,2/27/2022 22:04,2/27/2022 20:20,14,104,230,0,2004,Airbus,A320,0
2/27/2022,19,DL,1077,N883DN,JFK,DEN,2/27/2022 19:50,2/27/2022 19:59,38,-9,218,0,2017,Boeing,B739,0
2/27/2022,7,DL,1170,N723TW,JFK,DEN,2/27/2022 7:58,2/27/2022 7:59,17,-1,230,0,2000,Boeing,B752,0
2/27/2022,12,DL,1175,N357NB,JFK,AUS,2/27/2022 12:59,2/27/2022 13:05,19,-6,218,0,2002,Airbus,A319,0
2/27/2022,16,9E,4829,N295PQ,JFK,RDU,2/27/2022 16:52,2/27/2022 16:55,22,-3,77,0,2013,Bombardier,CRJ9,0
2/27/2022,8,9E,4873,N302PQ,JFK,RDU,2/27/2022 8:11,2/27/2022 8:15,26,-4,79,0,2014,Bombardier,CRJ9,0
2/27/2022,11,9E,5113,N295PQ,JFK,RDU,2/27/2022 11:38,2/27/2022 11:42,12,-4,77,0,2013,Bombardier,CRJ9,0
2/27/2022,19,9E,5247,N348PQ,JFK,RDU,2/27/2022 19:19,2/27/2022 19:20,28,-1,75,0,2015,Bombardier,CRJ9,0
2/27/2022,13,YX,5619,N243JQ,JFK,RDU,2/27/2022 13:31,2/27/2022 13:35,12,-4,83,0,2008,Embraer,E75L,0
2/27/2022,18,DL,655,N324NB,JFK,AUS,2/27/2022 18:31,2/27/2022 18:39,40,-8,216,0,2001,Airbus,A319,0
2/27/2022,8,DL,659,N324NB,JFK,AUS,2/27/2022 8:29,2/27/2022 8:30,31,-1,246,0,2001,Airbus,A319,0
2/28/2022,17,AA,2772,N844NN,JFK,AUS,2/28/2022 17:28,2/28/2022 17:29,19,-1,217,0,2010,Boeing,B738,0
2/28/2022,8,AA,2813,N908NN,JFK,AUS,2/28/2022 8:23,2/28/2022 8:25,12,-2,211,0,2012,Boeing,B738,0
