FL_DATE,DEP_HOUR,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,TAIL_NUM,ORIGIN,DEST,SCHED_DEP_DATE,SCHED_DEP_TIME,ACTUAL_DEP_DATE,ACTUAL_DEP_TIME,TAXI_OUT,DEP_DELAY,AIR_TIME,CANCELLED,YEAR OF MANUFACTURE,MANUFACTURER,ICAO TYPE,ACTIVE_WEATHER
44601,20,DL,1077,N825DN,JFK,DEN,2/9/2022,8:28:00 PM,2/9/2022,7:59:00 PM,34,29,215,0,2014,Boeing,B739,0
44601,8,DL,1170,N722TW,JFK,DEN,2/9/2022,8:03:00 AM,2/9/2022,8:05:00 AM,32,-2,224,0,1999,Boeing,B752,0
44601,12,DL,1175,N340NB,JFK,AUS,2/9/2022,12:59:00 PM,2/9/2022,1:05:00 PM,11,-6,223,0,2002,Airbus,A319,0
44601,16,9E,4829,N300PQ,JFK,RDU,2/9/2022,4:45:00 PM,2/9/2022,4:55:00 PM,25,-10,80,0,2013,Bombardier,CRJ9,0
44601,8,9E,4873,N927XJ,JFK,RDU,2/9/2022,8:10:00 AM,2/9/2022,8:15:00 AM,27,-5,66,0,2008,Bombardier,CRJ9,0
44601,11,9E,5113,N300PQ,JFK,RDU,2/9/2022,11:42:00 AM,2/9/2022,11:42:00 AM,11,0,76,0,2013,Bombardier,CRJ9,0
44601,19,9E,5247,N297PQ,JFK,RDU,2/9/2022,7:09:00 PM,2/9/2022,7:20:00 PM,21,-11,81,0,2013,Bombardier,CRJ9,0
44601,13,YX,5619,N240JQ,JFK,RDU,2/9/2022,1:30:00 PM,2/9/2022,1:35:00 PM,16,-5,78,0,2008,Embraer,E75L,0
44601,18,DL,655,N359NB,JFK,AUS,2/9/2022,6:32:00 PM,2/9/2022,6:39:00 PM,9,-7,219,0,2003,Airbus,A319,0
44601,8,DL,659,N359NB,JFK,AUS,2/9/2022,8:27:00 AM,2/9/2022,8:30:00 AM,23,-3,217,0,2003,Airbus,A319,0
44602,17,AA,2772,N978NN,JFK,AUS,2/10/2022,5:36:00 PM,2/10/2022,5:29:00 PM,21,7,219,0,2015,Boeing,B738,0
44602,8,AA,2813,N945AN,JFK,AUS,2/10/2022,8:15:00 AM,2/10/2022,8:25:00 AM,13,-10,221,0,2000,Boeing,B738,0
44602,14,YX,4503,N443YX,JFK,RDU,2/10/2022,2:19:00 PM,2/10/2022,2:30:00 PM,15,-11,83,0,2015,Embraer,E75L,0
44602,21,YX,4533,N407YX,JFK,RDU,2/10/2022,9:31:00 PM,2/10/2022,9:40:00 PM,41,-9,85,0,2013,Embraer,E75L,0
44602,16,YX,4540,N128HQ,JFK,RDU,2/10/2022,4:41:00 PM,2/10/2022,4:45:00 PM,25,-4,83,0,2008,Embraer,E75L,0
44602,12,YX,4628,N408YX,JFK,RDU,2/10/2022,12:50:00 PM,2/10/2022,1:00:00 PM,22,-10,81,0,2013,Embraer,E75L,1
44602,7,YX,4926,N135HQ,JFK,RDU,2/10/2022,7:51:00 AM,2/10/2022,7:59:00 AM,22,-8,77,0,2008,Embraer,E75L,0
44602,17,B6,1185,N358JB,JFK,RDU,2/10/2022,5:31:00 PM,2/10/2022,5:29:00 PM,23,2,78,0,2013,Embraer,E190,0
44602,20,B6,1295,N579JB,JFK,AUS,2/10/2022,8:34:00 PM,2/10/2022,8:40:00 PM,49,-6,211,0,2003,Airbus,A320,0
44602,12,B6,285,N306JB,JFK,RDU,2/10/2022,12:21:00 PM,2/10/2022,12:20:00 PM,18,1,78,0,2009,Embraer,E190,1
44602,14,B6,295,N565JB,JFK,AUS,2/10/2022,2:52:00 PM,2/10/2022,1:44:00 PM,13,68,214,0,2003,Airbus,A320,0
44602,20,B6,385,N239JB,JFK,RDU,2/10/2022,8:36:00 PM,2/10/2022,8:40:00 PM,50,-4,77,0,2006,Embraer,E190,0
44602,5,B6,585,N703JB,JFK,RDU,2/10/2022,5:56:00 AM,2/10/2022,6:00:00 AM,16,-4,80,0,2008,Airbus,A320,0
44602,20,B6,97,N974JT,JFK,DEN,2/10/2022,8:05:00 PM,2/10/2022,8:00:00 PM,15,5,234,0,2016,Airbus,A321,0
44602,19,DL,1077,N841DN,JFK,DEN,2/10/2022,7:58:00 PM,2/10/2022,7:59:00 PM,29,-1,239,0,2015,Boeing,B739,0
44602,7,DL,1170,N705TW,JFK,DEN,2/10/2022,7:58:00 AM,2/10/2022,8:05:00 AM,34,-7,221,0,1997,Boeing,B752,0
44602,12,DL,1175,N333NB,JFK,AUS,2/10/2022,12:57:00 PM,2/10/2022,1:05:00 PM,21,-8,217,0,2001,Airbus,A319,1
44602,16,9E,4829,N313PQ,JFK,RDU,2/10/2022,4:47:00 PM,2/10/2022,4:55:00 PM,17,-8,74,0,2014,Bombardier,CRJ9,0
44602,8,9E,4873,N187GJ,JFK,RDU,2/10/2022,8:08:00 AM,2/10/2022,8:15:00 AM,9,-7,75,0,2008,Bombardier,CRJ9,0
44602,11,9E,5113,N313PQ,JFK,RDU,2/10/2022,11:38:00 AM,2/10/2022,11:42:00 AM,15,-4,80,0,2014,Bombardier,CRJ9,0
44602,19,9E,5247,N927XJ,JFK,RDU,2/10/2022,7:16:00 PM,2/10/2022,7:20:00 PM,17,-4,81,0,2008,Bombardier,CRJ9,0
44602,13,YX,5619,N234JQ,JFK,RDU,2/10/2022,1:27:00 PM,2/10/2022,1:35:00 PM,15,-8,79,0,2008,Embraer,E75L,1
44602,18,DL,655,N340NB,JFK,AUS,2/10/2022,6:34:00 PM,2/10/2022,6:39:00 PM,32,-5,202,0,2002,Airbus,A319,0
44602,8,DL,659,N340NB,JFK,AUS,2/10/2022,8:28:00 AM,2/10/2022,8:30:00 AM,17,-2,222,0,2002,Airbus,A319,0
44603,17,AA,2772,N996NN,JFK,AUS,2/11/2022,5:26:00 PM,2/11/2022,5:29:00 PM,18,-3,218,0,2016,Boeing,B738,0
44603,8,AA,2813,N986NN,JFK,AUS,2/11/2022,8:21:00 AM,2/11/2022,8:25:00 AM,52,-4,207,0,2016,Boeing,B738,0
44603,14,YX,4503,N403YX,JFK,RDU,2/11/2022,2:21:00 PM,2/11/2022,2:30:00 PM,13,-9,78,0,2013,Embraer,E75L,0
44603,16,YX,4540,N404YX,JFK,RDU,2/11/2022,4:40:00 PM,2/11/2022,4:45:00 PM,14,-5,78,0,2013,Embraer,E75L,0
44603,12,YX,4628,N128HQ,JFK,RDU,2/11/2022,12:49:00 PM,2/11/2022,1:00:00 PM,15,-11,76,0,2008,Embraer,E75L,0
44603,7,YX,4926,N112HQ,JFK,RDU,2/11/2022,7:38:00 AM,2/11/2022,7:40:00 AM,42,-2,74,0,2007,Embraer,E75L,0
44603,17,B6,1185,N283JB,JFK,RDU,2/11/2022,5:22:00 PM,2/11/2022,5:29:00 PM,19,-7,75,0,2007,Embraer,E190,0
44603,20,B6,1295,N625JB,JFK,AUS,2/11/2022,8:36:00 PM,2/11/2022,8:40:00 PM,39,-4,213,0,2005,Airbus,A320,0
44603,12,B6,285,N266JB,JFK,RDU,2/11/2022,12:25:00 PM,2/11/2022,12:29:00 PM,15,-4,75,0,2007,Embraer,E190,0
44603,13,B6,295,N562JB,JFK,AUS,2/11/2022,1:43:00 PM,2/11/2022,1:44:00 PM,18,-1,208,0,2003,Airbus,A320,0
44603,20,B6,385,N192JB,JFK,RDU,2/11/2022,8:38:00 PM,2/11/2022,8:40:00 PM,36,-2,72,0,2005,Embraer,E190,0
44603,6,B6,585,N561JB,JFK,RDU,2/11/2022,6:03:00 AM,2/11/2022,6:00:00 AM,17,3,76,0,2003,Airbus,A320,0
44603,19,B6,97,N999JQ,JFK,DEN,2/11/2022,7:55:00 PM,2/11/2022,8:00:00 PM,35,-5,230,0,2018,Airbus,A321,0
44603,19,DL,1077,N836DN,JFK,DEN,2/11/2022,7:54:00 PM,2/11/2022,7:59:00 PM,59,-5,236,0,2015,Boeing,B739,0
44603,8,DL,1170,N723TW,JFK,DEN,2/11/2022,8:03:00 AM,2/11/2022,8:05:00 AM,35,-2,234,0,2000,Boeing,B752,0
44603,13,DL,1175,N340NB,JFK,AUS,2/11/2022,1:00:00 PM,2/11/2022,1:05:00 PM,19,-5,211,0,2002,Airbus,A319,0
44603,16,9E,4829,N195PQ,JFK,RDU,2/11/2022,4:51:00 PM,2/11/2022,4:55:00 PM,22,-4,73,0,2008,Bombardier,CRJ9,0
44603,8,9E,4873,N187GJ,JFK,RDU,2/11/2022,8:15:00 AM,2/11/2022,8:15:00 AM,62,0,75,0,2008,Bombardier,CRJ9,0
44603,11,9E,5113,N195PQ,JFK,RDU,2/11/2022,11:38:00 AM,2/11/2022,11:42:00 AM,14,-4,72,0,2008,Bombardier,CRJ9,0
44603,19,9E,5247,N325PQ,JFK,RDU,2/11/2022,7:15:00 PM,2/11/2022,7:20:00 PM,18,-5,75,0,2014,Bombardier,CRJ9,0
44603,13,YX,5619,N245JQ,JFK,RDU,2/11/2022,1:27:00 PM,2/11/2022,1:35:00 PM,18,-8,74,0,2008,Embraer,E75L,0
44603,18,DL,655,N333NB,JFK,AUS,2/11/2022,6:36:00 PM,2/11/2022,6:39:00 PM,30,-3,215,0,2001,Airbus,A319,0
44603,8,DL,659,N333NB,JFK,AUS,2/11/2022,8:37:00 AM,2/11/2022,8:30:00 AM,57,7,209,0,2001,Airbus,A319,0
44604,17,AA,2772,N922NN,JFK,AUS,2/12/2022,5:22:00 PM,2/12/2022,5:29:00 PM,22,-7,233,0,2013,Boeing,B738,0
44604,8,AA,2813,N992AN,JFK,AUS,2/12/2022,8:16:00 AM,2/12/2022,8:25:00 AM,30,-9,240,0,2009,Boeing,B738,0
44604,14,YX,4503,N114HQ,JFK,RDU,2/12/2022,2:24:00 PM,2/12/2022,2:30:00 PM,22,-6,81,0,2007,Embraer,E75L,0
44604,16,YX,4540,N420YX,JFK,RDU,2/12/2022,4:37:00 PM,2/12/2022,4:45:00 PM,25,-8,83,0,2014,Embraer,E75L,0
44604,12,YX,4628,N425YX,JFK,RDU,2/12/2022,12:50:00 PM,2/12/2022,1:00:00 PM,12,-10,75,0,2014,Embraer,E75L,0
44604,7,YX,4926,N410YX,JFK,RDU,2/12/2022,7:32:00 AM,2/12/2022,7:40:00 AM,22,-8,76,0,2013,Embraer,E75L,0
44604,17,B6,1185,N339JB,JFK,RDU,2/12/2022,5:19:00 PM,2/12/2022,5:29:00 PM,21,-10,75,0,2011,Embraer,E190,0
44604,12,B6,285,N239JB,JFK,RDU,2/12/2022,12:20:00 PM,2/12/2022,12:20:00 PM,13,0,75,0,2006,Embraer,E190,0
44604,13,B6,295,N529JB,JFK,AUS,2/12/2022,1:50:00 PM,2/12/2022,1:44:00 PM,19,6,239,0,2001,Airbus,A320,0
44604,20,B6,385,N316JB,JFK,RDU,2/12/2022,8:46:00 PM,2/12/2022,8:40:00 PM,24,6,77,0,2009,Embraer,E190,0
44604,5,B6,585,N585JB,JFK,RDU,2/12/2022,5:53:00 AM,2/12/2022,6:00:00 AM,11,-7,75,0,2004,Airbus,A320,0
44604,6,B6,795,N561JB,JFK,AUS,2/12/2022,6:51:00 AM,2/12/2022,6:59:00 AM,17,-8,237,0,2003,Airbus,A320,0
44604,19,B6,97,N972JT,JFK,DEN,2/12/2022,7:54:00 PM,2/12/2022,8:00:00 PM,32,-6,229,0,2016,Airbus,A321,0
44604,19,DL,1077,N807DN,JFK,DEN,2/12/2022,7:57:00 PM,2/12/2022,7:59:00 PM,47,-2,227,0,2013,Boeing,B739,0
44604,9,DL,1170,N721TW,JFK,DEN,2/12/2022,9:24:00 AM,2/12/2022,7:59:00 AM,34,85,230,0,1999,Boeing,B752,0
44604,16,9E,4829,N310PQ,JFK,RDU,2/12/2022,4:49:00 PM,2/12/2022,4:55:00 PM,29,-6,77,0,2014,Bombardier,CRJ9,0
44604,8,9E,4873,N330PQ,JFK,RDU,2/12/2022,8:10:00 AM,2/12/2022,8:15:00 AM,24,-5,73,0,2014,Bombardier,CRJ9,0
44604,10,9E,5113,N310PQ,JFK,RDU,2/12/2022,10:54:00 AM,2/12/2022,11:00:00 AM,22,-6,73,0,2014,Bombardier,CRJ9,0
44604,19,9E,5247,N607LR,JFK,RDU,2/12/2022,7:21:00 PM,2/12/2022,7:30:00 PM,26,-9,76,0,2008,Bombardier,CRJ9,0
44604,13,9E,5447,N181PQ,JFK,RDU,2/12/2022,1:36:00 PM,2/12/2022,1:35:00 PM,16,1,76,0,2008,Bombardier,CRJ9,0
44604,18,DL,655,N342NB,JFK,AUS,2/12/2022,6:27:00 PM,2/12/2022,6:39:00 PM,36,-12,225,0,2002,Airbus,A319,0
44604,8,DL,659,N340NB,JFK,AUS,2/12/2022,8:47:00 AM,2/12/2022,8:30:00 AM,56,17,226,0,2002,Airbus,A319,0
44605,17,AA,2772,N995NN,JFK,AUS,2/13/2022,5:53:00 PM,2/13/2022,5:29:00 PM,45,24,212,0,2016,Boeing,B738,1
44605,8,AA,2813,N946NN,JFK,AUS,2/13/2022,8:28:00 AM,2/13/2022,8:25:00 AM,59,3,221,0,2014,Boeing,B738,1
44605,15,YX,4503,N409YX,JFK,RDU,2/13/2022,3:12:00 PM,2/13/2022,2:30:00 PM,49,42,96,0,2013,Embraer,E75L,1
44605,21,YX,4533,N133HQ,JFK,RDU,2/13/2022,9:37:00 PM,2/13/2022,9:40:00 PM,45,-3,91,0,2008,Embraer,E75L,1
44605,16,YX,4540,N448YX,JFK,RDU,2/13/2022,4:47:00 PM,2/13/2022,4:45:00 PM,39,2,92,0,2020,Embraer,E75L,1
44605,13,YX,4628,N117HQ,JFK,RDU,2/13/2022,1:42:00 PM,2/13/2022,1:00:00 PM,40,42,95,0,2007,Embraer,E75L,1
44605,7,YX,4926,N420YX,JFK,RDU,2/13/2022,7:32:00 AM,2/13/2022,7:40:00 AM,53,-8,91,0,2014,Embraer,E75L,1
44605,18,B6,1185,N239JB,JFK,RDU,2/13/2022,6:29:00 PM,2/13/2022,5:29:00 PM,34,60,88,0,2006,Embraer,E190,1
44605,21,B6,1295,N585JB,JFK,AUS,2/13/2022,9:40:00 PM,2/13/2022,8:40:00 PM,36,60,208,0,2004,Airbus,A320,1
44605,14,B6,285,N228JB,JFK,RDU,2/13/2022,2:27:00 PM,2/13/2022,12:30:00 PM,32,117,100,0,2006,Embraer,E190,1
44605,15,B6,295,N547JB,JFK,AUS,2/13/2022,3:06:00 PM,2/13/2022,1:44:00 PM,71,82,209,0,2002,Airbus,A320,1
44605,20,B6,385,N206JB,JFK,RDU,2/13/2022,8:53:00 PM,2/13/2022,8:40:00 PM,26,13,87,0,2006,Embraer,E190,1
44605,6,B6,585,N662JB,JFK,RDU,2/13/2022,6:21:00 AM,2/13/2022,5:59:00 AM,67,22,88,0,2007,Airbus,A320,0
44605,21,B6,97,N958JB,JFK,DEN,2/13/2022,9:52:00 PM,2/13/2022,8:00:00 PM,57,112,227,0,2015,Airbus,A321,1
44605,20,DL,1077,N903DN,JFK,DEN,2/13/2022,8:59:00 PM,2/13/2022,7:59:00 PM,78,60,229,0,2018,Boeing,B739,1
44605,7,DL,1170,N723TW,JFK,DEN,2/13/2022,7:53:00 AM,2/13/2022,7:59:00 AM,136,-6,227,0,2000,Boeing,B752,1
44605,13,DL,1175,N360NB,JFK,AUS,2/13/2022,1:31:00 PM,2/13/2022,1:05:00 PM,54,26,223,0,2003,Airbus,A319,1
44605,19,9E,4829,N480PX,JFK,RDU,2/13/2022,7:34:00 PM,2/13/2022,4:55:00 PM,0,159,0,2,2020,Bombardier,CRJ9,1
44605,11,9E,4873,N348PQ,JFK,RDU,2/13/2022,11:56:00 AM,2/13/2022,8:15:00 AM,67,221,88,0,2015,Bombardier,CRJ9,1
44605,11,9E,5113,N292PQ,JFK,RDU,2/13/2022,11:46:00 AM,2/13/2022,11:42:00 AM,85,4,90,0,2013,Bombardier,CRJ9,1
44605,0,9E,5247,N292PQ,JFK,RDU,2/13/2022,12:00:00 AM,2/13/2022,7:20:00 PM,0,0,0,3,2013,Bombardier,CRJ9,0
44605,7,YX,5619,N206JQ,JFK,RDU,2/13/2022,7:52:00 AM,2/13/2022,1:35:00 PM,13,1097,78,0,2008,Embraer,E75L,1
44605,23,DL,655,N349NB,JFK,AUS,2/13/2022,11:01:00 PM,2/13/2022,6:39:00 PM,18,262,205,0,2002,Airbus,A319,0
44605,10,DL,659,N349NB,JFK,AUS,2/13/2022,10:32:00 AM,2/13/2022,8:30:00 AM,131,122,214,0,2002,Airbus,A319,1
44606,17,AA,2772,N344PP,JFK,AUS,2/14/2022,5:27:00 PM,2/14/2022,5:29:00 PM,15,-2,221,0,2017,Boeing,B738,0
44606,8,AA,2813,N843NN,JFK,AUS,2/14/2022,8:20:00 AM,2/14/2022,8:25:00 AM,20,-5,226,0,2010,Boeing,B738,0
44606,14,YX,4503,N134HQ,JFK,RDU,2/14/2022,2:20:00 PM,2/14/2022,2:30:00 PM,27,-10,86,0,2008,Embraer,E75L,0
44606,21,YX,4533,N406YX,JFK,RDU,2/14/2022,9:32:00 PM,2/14/2022,9:40:00 PM,19,-8,80,0,2013,Embraer,E75L,0
44606,17,YX,4540,N435YX,JFK,RDU,2/14/2022,5:05:00 PM,2/14/2022,4:45:00 PM,18,20,77,0,2014,Embraer,E75L,0
44606,12,YX,4628,N133HQ,JFK,RDU,2/14/2022,12:50:00 PM,2/14/2022,1:00:00 PM,16,-10,74,0,2008,Embraer,E75L,0
44606,9,YX,4926,N108HQ,JFK,RDU,2/14/2022,9:10:00 AM,2/14/2022,7:40:00 AM,21,90,79,0,2007,Embraer,E75L,0
44606,17,B6,1185,N239JB,JFK,RDU,2/14/2022,5:31:00 PM,2/14/2022,5:29:00 PM,18,2,82,0,2006,Embraer,E190,0
44606,13,B6,285,N306JB,JFK,RDU,2/14/2022,1:25:00 PM,2/14/2022,12:20:00 PM,17,65,78,0,2009,Embraer,E190,0
44606,14,B6,295,N547JB,JFK,AUS,2/14/2022,2:04:00 PM,2/14/2022,1:44:00 PM,12,20,218,0,2002,Airbus,A320,0
44606,20,B6,385,N328JB,JFK,RDU,2/14/2022,8:38:00 PM,2/14/2022,8:40:00 PM,31,-2,80,0,2011,Embraer,E190,0
44606,6,B6,585,N608JB,JFK,RDU,2/14/2022,6:56:00 AM,2/14/2022,6:00:00 AM,24,56,70,0,2005,Airbus,A320,0
44606,6,B6,795,N659JB,JFK,AUS,2/14/2022,6:49:00 AM,2/14/2022,6:59:00 AM,30,-10,214,0,2007,Airbus,A320,0
44606,21,B6,97,N998JE,JFK,DEN,2/14/2022,9:00:00 PM,2/14/2022,8:00:00 PM,26,60,242,0,2018,Airbus,A321,0
44606,20,DL,1077,N3772H,JFK,DEN,2/14/2022,8:58:00 PM,2/14/2022,7:59:00 PM,25,59,237,0,2010,Boeing,B738,0
44606,8,DL,1170,N704X,JFK,DEN,2/14/2022,8:23:00 AM,2/14/2022,8:05:00 AM,28,18,236,0,1997,Boeing,B752,0
44606,13,DL,1175,N342NB,JFK,AUS,2/14/2022,1:00:00 PM,2/14/2022,1:05:00 PM,16,-5,219,0,2002,Airbus,A319,0
44606,17,9E,4829,N325PQ,JFK,RDU,2/14/2022,5:18:00 PM,2/14/2022,4:55:00 PM,23,23,76,0,2014,Bombardier,CRJ9,0
44606,8,9E,4873,N922XJ,JFK,RDU,2/14/2022,8:19:00 AM,2/14/2022,8:15:00 AM,23,4,76,0,2008,Bombardier,CRJ9,0
44606,12,9E,5113,N325PQ,JFK,RDU,2/14/2022,12:28:00 PM,2/14/2022,11:42:00 AM,12,46,76,0,2014,Bombardier,CRJ9,0
44606,19,9E,5247,N902XJ,JFK,RDU,2/14/2022,7:15:00 PM,2/14/2022,7:20:00 PM,19,-5,75,0,2007,Bombardier,CRJ9,0
44606,13,YX,5619,N231JQ,JFK,RDU,2/14/2022,1:58:00 PM,2/14/2022,1:35:00 PM,17,23,80,0,2008,Embraer,E75L,0
44606,18,DL,655,N360NB,JFK,AUS,2/14/2022,6:37:00 PM,2/14/2022,6:39:00 PM,19,-2,216,0,2003,Airbus,A319,0
44606,8,DL,659,N360NB,JFK,AUS,2/14/2022,8:29:00 AM,2/14/2022,8:30:00 AM,25,-1,215,0,2003,Airbus,A319,0
44607,17,AA,2772,N315RJ,JFK,AUS,2/15/2022,5:44:00 PM,2/15/2022,5:29:00 PM,16,15,216,0,2018,Boeing,B38M,0
44607,8,AA,2813,N945AN,JFK,AUS,2/15/2022,8:23:00 AM,2/15/2022,8:25:00 AM,12,-2,218,0,2000,Boeing,B738,0
44607,14,YX,4503,N119HQ,JFK,RDU,2/15/2022,2:20:00 PM,2/15/2022,2:30:00 PM,20,-10,67,0,2007,Embraer,E75L,0
44607,16,YX,4540,N440YX,JFK,RDU,2/15/2022,4:41:00 PM,2/15/2022,4:45:00 PM,21,-4,72,0,2014,Embraer,E75L,0
44607,12,YX,4628,N435YX,JFK,RDU,2/15/2022,12:51:00 PM,2/15/2022,1:00:00 PM,38,-9,73,0,2014,Embraer,E75L,0
44607,7,YX,4926,N117HQ,JFK,RDU,2/15/2022,7:55:00 AM,2/15/2022,7:40:00 AM,36,15,78,0,2007,Embraer,E75L,0
44607,17,B6,1185,N373JB,JFK,RDU,2/15/2022,5:28:00 PM,2/15/2022,5:29:00 PM,9,-1,71,0,2013,Embraer,E190,0
44607,21,B6,1295,N656JB,JFK,AUS,2/15/2022,9:03:00 PM,2/15/2022,8:40:00 PM,15,23,211,0,2007,Airbus,A320,0
44607,13,B6,285,N198JB,JFK,RDU,2/15/2022,1:24:00 PM,2/15/2022,12:20:00 PM,34,64,70,0,2006,Embraer,E190,0
44607,14,B6,295,N547JB,JFK,AUS,2/15/2022,2:19:00 PM,2/15/2022,1:44:00 PM,17,35,208,0,2002,Airbus,A320,0
44607,20,B6,385,N339JB,JFK,RDU,2/15/2022,8:43:00 PM,2/15/2022,8:40:00 PM,11,3,69,0,2011,Embraer,E190,0
44607,5,B6,585,N634JB,JFK,RDU,2/15/2022,5:57:00 AM,2/15/2022,6:01:00 AM,13,-4,79,0,2006,Airbus,A320,0
44607,20,B6,97,N959JB,JFK,DEN,2/15/2022,8:06:00 PM,2/15/2022,8:00:00 PM,16,6,238,0,2015,Airbus,A321,0
44607,19,DL,1077,N858DZ,JFK,DEN,2/15/2022,7:59:00 PM,2/15/2022,7:59:00 PM,16,0,233,0,2016,Boeing,B739,0
44607,7,DL,1170,N710TW,JFK,DEN,2/15/2022,7:56:00 AM,2/15/2022,7:59:00 AM,17,-3,242,0,1997,Boeing,B752,0
44607,12,DL,1175,N336NB,JFK,AUS,2/15/2022,12:55:00 PM,2/15/2022,1:05:00 PM,39,-10,214,0,2002,Airbus,A319,0
44607,16,9E,4829,N147PQ,JFK,RDU,2/15/2022,4:51:00 PM,2/15/2022,4:55:00 PM,18,-4,75,0,2007,Bombardier,CRJ9,0
44607,8,9E,4873,N272PQ,JFK,RDU,2/15/2022,8:09:00 AM,2/15/2022,8:15:00 AM,34,-6,78,0,2013,Bombardier,CRJ9,0
44607,11,9E,5113,N924XJ,JFK,RDU,2/15/2022,11:25:00 AM,2/15/2022,11:29:00 AM,11,-4,78,0,2008,Bombardier,CRJ9,0
44607,19,9E,5247,N181GJ,JFK,RDU,2/15/2022,7:16:00 PM,2/15/2022,7:20:00 PM,17,-4,69,0,2008,Bombardier,CRJ9,0
44607,13,YX,5619,N223JQ,JFK,RDU,2/15/2022,1:32:00 PM,2/15/2022,1:35:00 PM,31,-3,74,0,2008,Embraer,E75L,0
44607,18,DL,655,N340NB,JFK,AUS,2/15/2022,6:37:00 PM,2/15/2022,6:39:00 PM,13,-2,213,0,2002,Airbus,A319,0
44607,8,DL,659,N340NB,JFK,AUS,2/15/2022,8:38:00 AM,2/15/2022,8:30:00 AM,21,8,213,0,2002,Airbus,A319,0
44608,17,AA,2772,N815NN,JFK,AUS,2/16/2022,5:30:00 PM,2/16/2022,5:29:00 PM,22,1,239,0,2009,Boeing,B738,0
44608,8,AA,2813,N901NN,JFK,AUS,2/16/2022,8:17:00 AM,2/16/2022,8:25:00 AM,30,-8,220,0,2012,Boeing,B738,0
44608,14,YX,4503,N431YX,JFK,RDU,2/16/2022,2:26:00 PM,2/16/2022,2:30:00 PM,16,-4,73,0,2014,Embraer,E75L,0
44608,16,YX,4540,N420YX,JFK,RDU,2/16/2022,4:37:00 PM,2/16/2022,4:45:00 PM,21,-8,73,0,2014,Embraer,E75L,0
44608,12,YX,4628,N130HQ,JFK,RDU,2/16/2022,12:50:00 PM,2/16/2022,1:00:00 PM,20,-10,70,0,2008,Embraer,E75L,0
44608,7,YX,4926,N450YX,JFK,RDU,2/16/2022,7:49:00 AM,2/16/2022,7:59:00 AM,40,-10,72,0,2021,Embraer,E75L,0
44608,17,B6,1185,N339JB,JFK,RDU,2/16/2022,5:24:00 PM,2/16/2022,5:29:00 PM,14,-5,69,0,2011,Embraer,E190,0
44608,12,B6,285,N306JB,JFK,RDU,2/16/2022,12:13:00 PM,2/16/2022,12:20:00 PM,15,-7,69,0,2009,Embraer,E190,0
44608,13,B6,295,N646JB,JFK,AUS,2/16/2022,1:44:00 PM,2/16/2022,1:44:00 PM,19,0,225,0,2006,Airbus,A320,0
44608,20,B6,385,N329JB,JFK,RDU,2/16/2022,8:33:00 PM,2/16/2022,8:40:00 PM,33,-7,70,0,2011,Embraer,E190,0
44608,5,B6,585,N637JB,JFK,RDU,2/16/2022,5:52:00 AM,2/16/2022,6:00:00 AM,13,-8,71,0,2006,Airbus,A320,0
44608,6,B6,795,N606JB,JFK,AUS,2/16/2022,6:53:00 AM,2/16/2022,6:59:00 AM,19,-6,218,0,2005,Airbus,A320,0
44608,20,B6,97,N974JT,JFK,DEN,2/16/2022,8:00:00 PM,2/16/2022,8:00:00 PM,34,0,249,0,2016,Airbus,A321,0
44608,20,DL,1077,N893DN,JFK,DEN,2/16/2022,8:10:00 PM,2/16/2022,7:59:00 PM,37,11,247,0,2018,Boeing,B739,0
44608,8,DL,1170,N710TW,JFK,DEN,2/16/2022,8:00:00 AM,2/16/2022,8:05:00 AM,23,-5,247,0,1997,Boeing,B752,0
44608,12,DL,1175,N340NB,JFK,AUS,2/16/2022,12:57:00 PM,2/16/2022,1:05:00 PM,21,-8,225,0,2002,Airbus,A319,0
44608,16,9E,4829,N935XJ,JFK,RDU,2/16/2022,4:49:00 PM,2/16/2022,4:55:00 PM,25,-6,70,0,2008,Bombardier,CRJ9,0
44608,8,9E,4873,N348PQ,JFK,RDU,2/16/2022,8:11:00 AM,2/16/2022,8:15:00 AM,43,-4,67,0,2015,Bombardier,CRJ9,0
44608,11,9E,5113,N935XJ,JFK,RDU,2/16/2022,11:38:00 AM,2/16/2022,11:42:00 AM,18,-4,65,0,2008,Bombardier,CRJ9,0
44608,19,9E,5247,N272PQ,JFK,RDU,2/16/2022,7:15:00 PM,2/16/2022,7:20:00 PM,24,-5,71,0,2013,Bombardier,CRJ9,0
44608,13,YX,5619,N203JQ,JFK,RDU,2/16/2022,1:24:00 PM,2/16/2022,1:35:00 PM,21,-11,71,0,2008,Embraer,E75L,0
44608,18,DL,655,N336NB,JFK,AUS,2/16/2022,6:36:00 PM,2/16/2022,6:39:00 PM,22,-3,226,0,2002,Airbus,A319,0
44608,8,DL,659,N336NB,JFK,AUS,2/16/2022,8:27:00 AM,2/16/2022,8:30:00 AM,39,-3,219,0,2002,Airbus,A319,0
44609,17,AA,2772,N899NN,JFK,AUS,2/17/2022,5:27:00 PM,2/17/2022,5:29:00 PM,21,-2,259,0,2012,Boeing,B738,0
44609,8,AA,2813,N972NN,JFK,AUS,2/17/2022,8:25:00 AM,2/17/2022,8:25:00 AM,15,0,229,0,2015,Boeing,B738,0
